City,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Athens,Aquatics,Swimming,"HAJOS, Alfred",HUN,Men,100m freestyle,M,Gold
Athens,Aquatics,Swimming,"HERSCHMANN, Otto",AUT,Men,100m freestyle,M,Silver
Athens,Aquatics,Swimming,"DRIVAS, Dimitrios",GRE,Men,100m freestyle for sailors,M,Bronze
Athens,Aquatics,Swimming,"MALOKINIS, Ioannis",GRE,Men,100m freestyle for sailors,M,Gold
Athens,Aquatics,Swimming,"CHASAPIS, Spiridon",GRE,Men,100m freestyle for sailors,M,Silver
Athens,Aquatics,Swimming,"CHOROPHAS, Efstathios",GRE,Men,1200m freestyle,M,Bronze
Athens,Aquatics,Swimming,"HAJOS, Alfred",HUN,Men,1200m freestyle,M,Gold
Athens,Aquatics,Swimming,"ANDREOU, Joannis",GRE,Men,1200m freestyle,M,Silver
Athens,Aquatics,Swimming,"CHOROPHAS, Efstathios",GRE,Men,400m freestyle,M,Bronze
Athens,Aquatics,Swimming,"NEUMANN, Paul",AUT,Men,400m freestyle,M,Gold
Athens,Aquatics,Swimming,"PEPANOS, Antonios",GRE,Men,400m freestyle,M,Silver
Athens,Athletics,Athletics,"LANE, Francis",USA,Men,100m,M,Bronze
Athens,Athletics,Athletics,"SZOKOLYI, Alajos",HUN,Men,100m,M,Bronze
Athens,Athletics,Athletics,"BURKE, Thomas",USA,Men,100m,M,Gold
Athens,Athletics,Athletics,"HOFMANN, Fritz",GER,Men,100m,M,Silver
Athens,Athletics,Athletics,"CURTIS, Thomas",USA,Men,110m hurdles,M,Gold
Athens,Athletics,Athletics,"GOULDING, Grantley",GBR,Men,110m hurdles,M,Silver
Athens,Athletics,Athletics,"LERMUSIAUX, Albin",FRA,Men,1500m,M,Bronze
Athens,Athletics,Athletics,"FLACK, Edwin",AUS,Men,1500m,M,Gold
Athens,Athletics,Athletics,"BLAKE, Arthur",USA,Men,1500m,M,Silver
Athens,Athletics,Athletics,"GMELIN, Charles",GBR,Men,400m,M,Bronze
Athens,Athletics,Athletics,"BURKE, Thomas",USA,Men,400m,M,Gold
Athens,Athletics,Athletics,"JAMISON, Herbert",USA,Men,400m,M,Silver
Athens,Athletics,Athletics,"GOLEMIS, Dimitrios",GRE,Men,800m,M,Bronze
Athens,Athletics,Athletics,"FLACK, Edwin",AUS,Men,800m,M,Gold
Athens,Athletics,Athletics,"DANI, Nandor",HUN,Men,800m,M,Silver
Athens,Athletics,Athletics,"VERSIS, Sotirios",GRE,Men,discus throw,M,Bronze
Athens,Athletics,Athletics,"GARRETT, Robert",USA,Men,discus throw,M,Gold
Athens,Athletics,Athletics,"PARASKEVOPOULOS, Panagiotis",GRE,Men,discus throw,M,Silver
Athens,Athletics,Athletics,"CLARK, Ellery",USA,Men,high jump,M,Gold
Athens,Athletics,Athletics,"CONNOLLY, James",USA,Men,high jump,M,Silver
Athens,Athletics,Athletics,"GARRETT, Robert",USA,Men,high jump,M,Silver
Athens,Athletics,Athletics,"CONNOLLY, James",USA,Men,long jump,M,Bronze
Athens,Athletics,Athletics,"CLARK, Ellery",USA,Men,long jump,M,Gold
Athens,Athletics,Athletics,"GARRETT, Robert",USA,Men,long jump,M,Silver
Athens,Athletics,Athletics,"KELLNER, Gyula",HUN,Men,marathon,M,Bronze
Athens,Athletics,Athletics,"LOUIS, Spyridon",GRE,Men,marathon,M,Gold
Athens,Athletics,Athletics,"VASILAKOS, Kharilaos",GRE,Men,marathon,M,Silver
Athens,Athletics,Athletics,"DAMASKOS, Evangelos",GRE,Men,pole vault,M,Bronze
Athens,Athletics,Athletics,"THEODOROPOULOS, Ioannis",GRE,Men,pole vault,M,Bronze
Athens,Athletics,Athletics,"HOYT, William Welles",USA,Men,pole vault,M,Gold
Athens,Athletics,Athletics,"TYLER, Albert",USA,Men,pole vault,M,Silver
Athens,Athletics,Athletics,"PAPASIDERIS, Georgios",GRE,Men,shot put,M,Bronze
Athens,Athletics,Athletics,"GARRETT, Robert",USA,Men,shot put,M,Gold
Athens,Athletics,Athletics,"GOUSKOS, Miltiadis",GRE,Men,shot put,M,Silver
Athens,Athletics,Athletics,"PERSAKIS, Ioannis",GRE,Men,triple jump,M,Bronze
Athens,Athletics,Athletics,"CONNOLLY, James",USA,Men,triple jump,M,Gold
Athens,Athletics,Athletics,"TUFFERI, Alexandre",FRA,Men,triple jump,M,Silver
Athens,Cycling,Cycling Road,"BATTEL, Edward",GBR,Men,individual road race,M,Bronze
Athens,Cycling,Cycling Road,"KONSTANTINIDIS, Aristidis",GRE,Men,individual road race,M,Gold
Athens,Cycling,Cycling Road,"GOEDRICH, August",GER,Men,individual road race,M,Silver
Athens,Cycling,Cycling Track,"FLAMENG, Léon",FRA,Men,100km,M,Gold
Athens,Cycling,Cycling Track,"KOLETTIS, Georgios",GRE,Men,100km,M,Silver
Athens,Cycling,Cycling Track,"SCHMAL, Adolf",AUT,Men,10km,M,Bronze
Athens,Cycling,Cycling Track,"MASSON, Paul",FRA,Men,10km,M,Gold
Athens,Cycling,Cycling Track,"FLAMENG, Léon",FRA,Men,10km,M,Silver
Athens,Cycling,Cycling Track,"SCHMAL, Adolf",AUT,Men,12-hour race,M,Gold
Athens,Cycling,Cycling Track,"KEEPING, Frank",GBR,Men,12-hour race,M,Silver
Athens,Cycling,Cycling Track,"SCHMAL, Adolf",AUT,Men,1km time trial,M,Bronze
Athens,Cycling,Cycling Track,"MASSON, Paul",FRA,Men,1km time trial,M,Gold
Athens,Cycling,Cycling Track,"NIKOLOPOULOS, Stamatios",GRE,Men,1km time trial,M,Silver
Athens,Cycling,Cycling Track,"FLAMENG, Léon",FRA,Men,Sprint indivual,M,Bronze
Athens,Cycling,Cycling Track,"MASSON, Paul",FRA,Men,Sprint indivual,M,Gold
Athens,Cycling,Cycling Track,"NIKOLOPOULOS, Stamatios",GRE,Men,Sprint indivual,M,Silver
Athens,Fencing,Fencing,"PIERRAKOS-MAVROMICHALIS, Perikles",GRE,Men,foil individual,M,Bronze
Athens,Fencing,Fencing,"GRAVELOTTE, Eugène-Henri",FRA,Men,foil individual,M,Gold
Athens,Fencing,Fencing,"CALLOT, Henri",FRA,Men,foil individual,M,Silver
Athens,Fencing,Fencing,"PYRGOS, Leonidas",GRE,Men,"foil, masters",M,Gold
Athens,Fencing,Fencing,"PERRONNET, Maurice",FRA,Men,"foil, masters",M,Silver
Athens,Fencing,Fencing,"NIELSEN, Holger",DEN,Men,sabre individual,M,Bronze
Athens,Fencing,Fencing,"GEORGIADIS, Ioannis",GRE,Men,sabre individual,M,Gold
Athens,Fencing,Fencing,"KARAKALOS, Telemachos",GRE,Men,sabre individual,M,Silver
Athens,Gymnastics,Artistic G.,"WEINGÄRTNER, Hermann",GER,Men,horizontal bar,M,Gold
Athens,Gymnastics,Artistic G.,"FLATOW, Alfred",GER,Men,horizontal bar,M,Silver
Athens,Gymnastics,Artistic G.,"FLATOW, Alfred",GER,Men,parallel bars,M,Gold
Athens,Gymnastics,Artistic G.,"ZUTTER, Louis",SUI,Men,parallel bars,M,Silver
Athens,Gymnastics,Artistic G.,"ZUTTER, Louis",SUI,Men,pommel horse,M,Gold
Athens,Gymnastics,Artistic G.,"WEINGÄRTNER, Hermann",GER,Men,pommel horse,M,Silver
Athens,Gymnastics,Artistic G.,"PERSAKIS, Petros",GRE,Men,rings,M,Bronze
Athens,Gymnastics,Artistic G.,"MITROPOULOS, Ioannis",GRE,Men,rings,M,Gold
Athens,Gymnastics,Artistic G.,"WEINGÄRTNER, Hermann",GER,Men,rings,M,Silver
Athens,Gymnastics,Artistic G.,"HOFMANN, Fritz",GER,Men,rope climbing,M,Bronze
Athens,Gymnastics,Artistic G.,"ANDRIAKOPOULOS, Nicolaos",GRE,Men,rope climbing,M,Gold
Athens,Gymnastics,Artistic G.,"XENAKIS, Thomasios",GRE,Men,rope climbing,M,Silver
Athens,Gymnastics,Artistic G.,"BÖCKER, Konrad",GER,Men,"team, horizontal bar",M,Gold
Athens,Gymnastics,Artistic G.,"FLATOW, Alfred",GER,Men,"team, horizontal bar",M,Gold
Athens,Gymnastics,Artistic G.,"FLATOW, Gustav Felix",GER,Men,"team, horizontal bar",M,Gold
Athens,Gymnastics,Artistic G.,"HILMAR, Georg",GER,Men,"team, horizontal bar",M,Gold
Athens,Gymnastics,Artistic G.,"HOFMANN, Fritz",GER,Men,"team, horizontal bar",M,Gold
Athens,Gymnastics,Artistic G.,"MANTEUFFEL, Fritz",GER,Men,"team, horizontal bar",M,Gold
Athens,Gymnastics,Artistic G.,"NEUKIRCH, Karl",GER,Men,"team, horizontal bar",M,Gold
Athens,Gymnastics,Artistic G.,"RÖSTEL, Richard",GER,Men,"team, horizontal bar",M,Gold
Athens,Gymnastics,Artistic G.,"SCHUFT, Gustav",GER,Men,"team, horizontal bar",M,Gold
Athens,Gymnastics,Artistic G.,"SCHUMANN, Carl",GER,Men,"team, horizontal bar",M,Gold
Athens,Gymnastics,Artistic G.,"WEINGÄRTNER, Hermann",GER,Men,"team, horizontal bar",M,Gold
Athens,Gymnastics,Artistic G.,"CHRYSAPHIS, Ioannis",GRE,Men,"team, parallel bars",M,Bronze
Athens,Gymnastics,Artistic G.,"KARVELAS, Phillippos",GRE,Men,"team, parallel bars",M,Bronze
Athens,Gymnastics,Artistic G.,"LOUNDRAS, Dimitrios",GRE,Men,"team, parallel bars",M,Bronze
Athens,Gymnastics,Artistic G.,"MITROPOULOS, Ioannis",GRE,Men,"team, parallel bars",M,Bronze
Athens,Gymnastics,Artistic G.,"BÖCKER, Konrad",GER,Men,"team, parallel bars",M,Gold
Athens,Gymnastics,Artistic G.,"FLATOW, Alfred",GER,Men,"team, parallel bars",M,Gold
Athens,Gymnastics,Artistic G.,"FLATOW, Gustav Felix",GER,Men,"team, parallel bars",M,Gold
Athens,Gymnastics,Artistic G.,"HILMAR, Georg",GER,Men,"team, parallel bars",M,Gold
Athens,Gymnastics,Artistic G.,"HOFMANN, Fritz",GER,Men,"team, parallel bars",M,Gold
Athens,Gymnastics,Artistic G.,"MANTEUFFEL, Fritz",GER,Men,"team, parallel bars",M,Gold
Athens,Gymnastics,Artistic G.,"NEUKIRCH, Karl",GER,Men,"team, parallel bars",M,Gold
Athens,Gymnastics,Artistic G.,"RÖSTEL, Richard",GER,Men,"team, parallel bars",M,Gold
Athens,Gymnastics,Artistic G.,"SCHUFT, Gustav",GER,Men,"team, parallel bars",M,Gold
Athens,Gymnastics,Artistic G.,"SCHUMANN, Carl",GER,Men,"team, parallel bars",M,Gold
Athens,Gymnastics,Artistic G.,"WEINGÄRTNER, Hermann",GER,Men,"team, parallel bars",M,Gold
Athens,Gymnastics,Artistic G.,"ANDRIAKOPOULOS, Nicolaos",GRE,Men,"team, parallel bars",M,Silver
Athens,Gymnastics,Artistic G.,"ATHANASOPOULOS, Spyros",GRE,Men,"team, parallel bars",M,Silver
Athens,Gymnastics,Artistic G.,"PERSAKIS, Petros",GRE,Men,"team, parallel bars",M,Silver
Athens,Gymnastics,Artistic G.,"XENAKIS, Thomasios",GRE,Men,"team, parallel bars",M,Silver
Athens,Gymnastics,Artistic G.,"WEINGÄRTNER, Hermann",GER,Men,vault,M,Bronze
Athens,Gymnastics,Artistic G.,"SCHUMANN, Carl",GER,Men,vault,M,Gold
Athens,Gymnastics,Artistic G.,"ZUTTER, Louis",SUI,Men,vault,M,Silver
Athens,Shooting,Shooting,"MORAKIS, Nikolaos",GRE,Men,25m army pistol,M,Bronze
Athens,Shooting,Shooting,"PAINE, John",USA,Men,25m army pistol,M,Gold
Athens,Shooting,Shooting,"PAINE, Sumner",USA,Men,25m army pistol,M,Silver
Athens,Shooting,Shooting,"NIELSEN, Holger",DEN,Men,25m rapid fire pistol (60 shots),M,Bronze
Athens,Shooting,Shooting,"PHRANGOUDIS, Joannis",GRE,Men,25m rapid fire pistol (60 shots),M,Gold
Athens,Shooting,Shooting,"ORPHANIDIS, Georgios",GRE,Men,25m rapid fire pistol (60 shots),M,Silver
Athens,Shooting,Shooting,"PHRANGOUDIS, Joannis",GRE,Men,50m pistol (60 shots),M,Bronze
Athens,Shooting,Shooting,"PAINE, Sumner",USA,Men,50m pistol (60 shots),M,Gold
Athens,Shooting,Shooting,"NIELSEN, Holger",DEN,Men,50m pistol (60 shots),M,Silver
Athens,Shooting,Shooting,"TRIKUPIS, Nicolaos",GRE,Men,"army rifle, 200m",M,Bronze
Athens,Shooting,Shooting,"KARASEVDAS, Pantelis",GRE,Men,"army rifle, 200m",M,Gold
Athens,Shooting,Shooting,"PAVLIDIS, Pavlos",GRE,Men,"army rifle, 200m",M,Silver
Athens,Shooting,Shooting,"JENSEN, Viggo",DEN,Men,"army rifle, 300m",M,Bronze
Athens,Shooting,Shooting,"ORPHANIDIS, Georgios",GRE,Men,"army rifle, 300m",M,Gold
Athens,Shooting,Shooting,"PHRANGOUDIS, Joannis",GRE,Men,"army rifle, 300m",M,Silver
Athens,Tennis,Tennis,"FLACK, Edwin",ZZX,Men,doubles,M,Bronze
Athens,Tennis,Tennis,"ROBERTSON, George Stuart",ZZX,Men,doubles,M,Bronze
Athens,Tennis,Tennis,"BOLAND, John",ZZX,Men,doubles,M,Gold
Athens,Tennis,Tennis,"TRAUN, Friedrich",ZZX,Men,doubles,M,Gold
Athens,Tennis,Tennis,"KASDAGLIS, Dionysios",ZZX,Men,doubles,M,Silver
Athens,Tennis,Tennis,"PETROKOKKINOS, Demetrios",ZZX,Men,doubles,M,Silver
Athens,Tennis,Tennis,"PASPATIS, Konstantinos",GRE,Men,singles,M,Bronze
Athens,Tennis,Tennis,"TAPAVICZA, Momcsillo",HUN,Men,singles,M,Bronze
Athens,Tennis,Tennis,"BOLAND, John",GBR,Men,singles,M,Gold
Athens,Tennis,Tennis,"KASDAGLIS, Dionysios",GRE,Men,singles,M,Silver
Athens,Weightlifting,Weightlifting,"NIKOLOPOULOS, Alexandros",GRE,Men,heavyweight - one hand lift,M,Bronze
Athens,Weightlifting,Weightlifting,"ELLIOTT, Launceston",GBR,Men,heavyweight - one hand lift,M,Gold
Athens,Weightlifting,Weightlifting,"JENSEN, Viggo",DEN,Men,heavyweight - one hand lift,M,Silver
Athens,Weightlifting,Weightlifting,"VERSIS, Sotirios",GRE,Men,heavyweight - two hand lift,M,Bronze
Athens,Weightlifting,Weightlifting,"JENSEN, Viggo",DEN,Men,heavyweight - two hand lift,M,Gold
Athens,Weightlifting,Weightlifting,"ELLIOTT, Launceston",GBR,Men,heavyweight - two hand lift,M,Silver
Athens,Wrestling,Wrestling Gre-R,"CHRISTOPOULOS, Stephanos",GRE,Men,open event,M,Bronze
Athens,Wrestling,Wrestling Gre-R,"SCHUMANN, Carl",GER,Men,open event,M,Gold
Athens,Wrestling,Wrestling Gre-R,"TSITAS, Georgios",GRE,Men,open event,M,Silver
Paris,Aquatics,Swimming,"HALMAY, Zoltan",HUN,Men,1500m freestyle,M,Bronze
Paris,Aquatics,Swimming,"JARVIS, John Arthur",GBR,Men,1500m freestyle,M,Gold
Paris,Aquatics,Swimming,"WAHLE, Otto",AUT,Men,1500m freestyle,M,Silver
Paris,Aquatics,Swimming,"DROST, Johannes",NED,Men,200m backstroke,M,Bronze
Paris,Aquatics,Swimming,"HOPPENBERG, Ernst",GER,Men,200m backstroke,M,Gold
Paris,Aquatics,Swimming,"RUBERL, Karl",AUT,Men,200m backstroke,M,Silver
Paris,Aquatics,Swimming,"RUBERL, Karl",AUT,Men,200m freestyle,M,Bronze
Paris,Aquatics,Swimming,"LANE, Frederick C.V.",AUS,Men,200m freestyle,M,Gold
Paris,Aquatics,Swimming,"HALMAY, Zoltan",HUN,Men,200m freestyle,M,Silver
Paris,Aquatics,Swimming,"KEMP, Peter",GBR,Men,200m obstacle event,M,Bronze
Paris,Aquatics,Swimming,"LANE, Frederick C.V.",AUS,Men,200m obstacle event,M,Gold
Paris,Aquatics,Swimming,"WAHLE, Otto",AUT,Men,200m obstacle event,M,Silver
Paris,Aquatics,Swimming,HOUBEN,FRA,Men,200m team swimming,M,Bronze
Paris,Aquatics,Swimming,"LEUILLIEUX, Jean",FRA,Men,200m team swimming,M,Bronze
Paris,Aquatics,Swimming,"MARTIN, Louis",FRA,Men,200m team swimming,M,Bronze
Paris,Aquatics,Swimming,"MERCHEZ, Désiré",FRA,Men,200m team swimming,M,Bronze
Paris,Aquatics,Swimming,TARTARA,FRA,Men,200m team swimming,M,Bronze
Paris,Aquatics,Swimming,"FREY, Julius",GER,Men,200m team swimming,M,Gold
Paris,Aquatics,Swimming,"HAINLE, Max",GER,Men,200m team swimming,M,Gold
Paris,Aquatics,Swimming,"HOPPENBERG, Ernst",GER,Men,200m team swimming,M,Gold
Paris,Aquatics,Swimming,"SCHÖNE, Max",GER,Men,200m team swimming,M,Gold
Paris,Aquatics,Swimming,"VON PETERSDORFF, Herbert",GER,Men,200m team swimming,M,Gold
Paris,Aquatics,Swimming,BERTRAND,FRA,Men,200m team swimming,M,Silver
Paris,Aquatics,Swimming,CADET,FRA,Men,200m team swimming,M,Silver
Paris,Aquatics,Swimming,"HOCHEPIED, Maurice",FRA,Men,200m team swimming,M,Silver
Paris,Aquatics,Swimming,"HOCHEPIED, Victor",FRA,Men,200m team swimming,M,Silver
Paris,Aquatics,Swimming,VERBECKE,FRA,Men,200m team swimming,M,Silver
Paris,Aquatics,Swimming,"MARTIN, Louis",FRA,Men,4000m freestyle,M,Bronze
Paris,Aquatics,Swimming,"JARVIS, John Arthur",GBR,Men,4000m freestyle,M,Gold
Paris,Aquatics,Swimming,"HALMAY, Zoltan",HUN,Men,4000m freestyle,M,Silver
Paris,Aquatics,Swimming,"LYKKEBERG, Peder",DEN,Men,underwater swimming,M,Bronze
Paris,Aquatics,Swimming,"DE VENDEVILLE, Charles",FRA,Men,underwater swimming,M,Gold
Paris,Aquatics,Swimming,"SIX, André",FRA,Men,underwater swimming,M,Silver
Paris,Aquatics,Water polo,"BURGESS, Thomas",FRA,Men,water polo,M,Bronze
Paris,Aquatics,Water polo,COULON,FRA,Men,water polo,M,Bronze
Paris,Aquatics,Water polo,"DECUYPER, Alphonse",FRA,Men,water polo,M,Bronze
Paris,Aquatics,Water polo,DEVENOT,FRA,Men,water polo,M,Bronze
Paris,Aquatics,Water polo,FARDELLE,FRA,Men,water polo,M,Bronze
Paris,Aquatics,Water polo,FAVIER,FRA,Men,water polo,M,Bronze
Paris,Aquatics,Water polo,"LAUFRAY, Louis",FRA,Men,water polo,M,Bronze
Paris,Aquatics,Water polo,LERICHE,FRA,Men,water polo,M,Bronze
Paris,Aquatics,Water polo,"MARTIN, Louis",FRA,Men,water polo,M,Bronze
Paris,Aquatics,Water polo,"MERCHEZ, Désiré",FRA,Men,water polo,M,Bronze
Paris,Aquatics,Water polo,"PESLIER, Henri",FRA,Men,water polo,M,Bronze
Paris,Aquatics,Water polo,PESLOY,FRA,Men,water polo,M,Bronze
Paris,Aquatics,Water polo,"TREFFEL, Charles",FRA,Men,water polo,M,Bronze
Paris,Aquatics,Water polo,"VASSEUR, Paul",FRA,Men,water polo,M,Bronze
Paris,Aquatics,Water polo,"COE, Thomas",GBR,Men,water polo,M,Gold
Paris,Aquatics,Water polo,"DERBYSHIRE, John Henry",GBR,Men,water polo,M,Gold
Paris,Aquatics,Water polo,"KEMP, Peter",GBR,Men,water polo,M,Gold
Paris,Aquatics,Water polo,"LISTER, William",GBR,Men,water polo,M,Gold
Paris,Aquatics,Water polo,"ROBERTSON, Arthur",GBR,Men,water polo,M,Gold
Paris,Aquatics,Water polo,"ROBINSON, Eric",GBR,Men,water polo,M,Gold
Paris,Aquatics,Water polo,"WILKINSON, George",GBR,Men,water polo,M,Gold
Paris,Aquatics,Water polo,"COHEN, Henri",BEL,Men,water polo,M,Silver
Paris,Aquatics,Water polo,"DE BACKER, Jean",BEL,Men,water polo,M,Silver
Paris,Aquatics,Water polo,"DE BEHR, Victor",BEL,Men,water polo,M,Silver
Paris,Aquatics,Water polo,"FEYAERTS, Fernand",BEL,Men,water polo,M,Silver
Paris,Aquatics,Water polo,"GREGOIRE, Oscar",BEL,Men,water polo,M,Silver
Paris,Aquatics,Water polo,"MICHANT, Albert",BEL,Men,water polo,M,Silver
Paris,Aquatics,Water polo,"SONNEMANS, Victor",BEL,Men,water polo,M,Silver
Paris,Archery,Archery,"PETIT, Charles Frédéric",FRA,Men,"au chapelet, 33m",M,Bronze
Paris,Archery,Archery,"VAN INNIS, Hubert",BEL,Men,"au chapelet, 33m",M,Gold
Paris,Archery,Archery,"THIBAUD, Victor",FRA,Men,"au chapelet, 33m",M,Silver
Paris,Archery,Archery,"MERCIER, Emile",FRA,Men,"au chapelet, 50m",M,Bronze
Paris,Archery,Archery,"MOUGIN, Eugène",FRA,Men,"au chapelet, 50m",M,Gold
Paris,Archery,Archery,"HELLE, Henri",FRA,Men,"au chapelet, 50m",M,Silver
Paris,Archery,Archery,"PETIT, Charles Frédéric",FRA,Men,"au cordon doré, 33m",M,Bronze
Paris,Archery,Archery,"VAN INNIS, Hubert",BEL,Men,"au cordon doré, 33m",M,Gold
Paris,Archery,Archery,"THIBAUD, Victor",FRA,Men,"au cordon doré, 33m",M,Silver
Paris,Archery,Archery,"FISSEUX, Emile",FRA,Men,"au cordon doré, 50m",M,Bronze
Paris,Archery,Archery,"HEROUIN, Henri",FRA,Men,"au cordon doré, 50m",M,Gold
Paris,Archery,Archery,"VAN INNIS, Hubert",BEL,Men,"au cordon doré, 50m",M,Silver
Paris,Archery,Archery,"FOULON, Emmanuel",BEL,Men,sur la perche à la herse,M,Gold
Paris,Archery,Archery,"DRUART, Jr.",BEL,Men,sur la perche à la herse,M,Silver
Paris,Archery,Archery,"SERRURIER, Auguste",FRA,Men,sur la perche à la herse,M,Silver
Paris,Archery,Archery,"GLINEUX, Louis",BEL,Men,sur la perche à la pyramide,M,Bronze
Paris,Archery,Archery,"GRUMIAUX, Emile",FRA,Men,sur la perche à la pyramide,M,Gold
Paris,Archery,Archery,"SERRURIER, Auguste",FRA,Men,sur la perche à la pyramide,M,Silver
Paris,Athletics,Athletics,"ROWLEY, Stanley",AUS,Men,100m,M,Bronze
Paris,Athletics,Athletics,"JARVIS, Francis",USA,Men,100m,M,Gold
Paris,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,100m,M,Silver
Paris,Athletics,Athletics,"MOLONEY, Frederick",USA,Men,110m hurdles,M,Bronze
Paris,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,110m hurdles,M,Gold
Paris,Athletics,Athletics,"MCLEAN, John",USA,Men,110m hurdles,M,Silver
Paris,Athletics,Athletics,"BRAY, John",USA,Men,1500m,M,Bronze
Paris,Athletics,Athletics,"BENNETT, Charles",GBR,Men,1500m,M,Gold
Paris,Athletics,Athletics,"DELOGE, Henri",FRA,Men,1500m,M,Silver
Paris,Athletics,Athletics,"ROWLEY, Stanley",AUS,Men,200m,M,Bronze
Paris,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,200m,M,Gold
Paris,Athletics,Athletics,"PRITCHARD, Norman",IND,Men,200m,M,Silver
Paris,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,200m hurdles,M,Bronze
Paris,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,200m hurdles,M,Gold
Paris,Athletics,Athletics,"PRITCHARD, Norman",IND,Men,200m hurdles,M,Silver
Paris,Athletics,Athletics,"CHASTANIE, Jacques",FRA,Men,3000m steeplechase,M,Bronze
Paris,Athletics,Athletics,"ORTON, George",CAN,Men,3000m steeplechase,M,Gold
Paris,Athletics,Athletics,"ROBINSON, Sidney",GBR,Men,3000m steeplechase,M,Silver
Paris,Athletics,Athletics,"ROBINSON, Sidney",GBR,Men,4000m steeplechase,M,Bronze
Paris,Athletics,Athletics,"RIMMER, John",GBR,Men,4000m steeplechase,M,Gold
Paris,Athletics,Athletics,"BENNETT, Charles",GBR,Men,4000m steeplechase,M,Silver
Paris,Athletics,Athletics,"SCHULTZ, Ernst",DEN,Men,400m,M,Bronze
Paris,Athletics,Athletics,"LONG, Maxwell W.Maxey",USA,Men,400m,M,Gold
Paris,Athletics,Athletics,"HOLLAND, William",USA,Men,400m,M,Silver
Paris,Athletics,Athletics,"ORTON, George",CAN,Men,400m hurdles,M,Bronze
Paris,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,400m hurdles,M,Gold
Paris,Athletics,Athletics,"TAUZIN, Henri",FRA,Men,400m hurdles,M,Silver
Paris,Athletics,Athletics,"BENNETT, Charles",ZZX,Men,5000m team,M,Gold
Paris,Athletics,Athletics,"RIMMER, John",ZZX,Men,5000m team,M,Gold
Paris,Athletics,Athletics,"ROBINSON, Sidney",ZZX,Men,5000m team,M,Gold
Paris,Athletics,Athletics,"ROWLEY, Stanley",ZZX,Men,5000m team,M,Gold
Paris,Athletics,Athletics,"TYSOE, Alfred",ZZX,Men,5000m team,M,Gold
Paris,Athletics,Athletics,"CASTANET, André",FRA,Men,5000m team,M,Silver
Paris,Athletics,Athletics,"CHAMPOUDRY, Michel",FRA,Men,5000m team,M,Silver
Paris,Athletics,Athletics,"CHASTANIE, Jacques",FRA,Men,5000m team,M,Silver
Paris,Athletics,Athletics,"DELOGE, Henri",FRA,Men,5000m team,M,Silver
Paris,Athletics,Athletics,"RAGUENEAU, Gaston",FRA,Men,5000m team,M,Silver
Paris,Athletics,Athletics,"ROWLEY, Stanley",AUS,Men,60m,M,Bronze
Paris,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,60m,M,Gold
Paris,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,60m,M,Silver
Paris,Athletics,Athletics,"HALL, David",USA,Men,800m,M,Bronze
Paris,Athletics,Athletics,"TYSOE, Alfred",GBR,Men,800m,M,Gold
Paris,Athletics,Athletics,"CREGAN, John",USA,Men,800m,M,Silver
Paris,Athletics,Athletics,"SHELDON, Richard",USA,Men,discus throw,M,Bronze
Paris,Athletics,Athletics,"BAUER, Rudolf",HUN,Men,discus throw,M,Gold
Paris,Athletics,Athletics,"JANDA, Frantisek",BOH,Men,discus throw,M,Silver
Paris,Athletics,Athletics,"MCCRACKEN, Josiah",USA,Men,hammer throw,M,Bronze
Paris,Athletics,Athletics,"FLANAGAN, John Jesus",USA,Men,hammer throw,M,Gold
Paris,Athletics,Athletics,"HARE, Thomas Truxton",USA,Men,hammer throw,M,Silver
Paris,Athletics,Athletics,"GÖNCZY, Lajos",HUN,Men,high jump,M,Bronze
Paris,Athletics,Athletics,"BAXTER, Irving",USA,Men,high jump,M,Gold
Paris,Athletics,Athletics,"LEAHY, Patrick Joseph",GBR,Men,high jump,M,Silver
Paris,Athletics,Athletics,"SHELDON, Lewis Pendleton",USA,Men,"high jump, standing",M,Bronze
Paris,Athletics,Athletics,"EWRY, Ray",USA,Men,"high jump, standing",M,Gold
Paris,Athletics,Athletics,"BAXTER, Irving",USA,Men,"high jump, standing",M,Silver
Paris,Athletics,Athletics,"LEAHY, Patrick Joseph",GBR,Men,long jump,M,Bronze
Paris,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,long jump,M,Gold
Paris,Athletics,Athletics,"PRINSTEIN, Meyer",USA,Men,long jump,M,Silver
Paris,Athletics,Athletics,"TORCHEBOEUF, Emile",FRA,Men,"long jump, standing",M,Bronze
Paris,Athletics,Athletics,"EWRY, Ray",USA,Men,"long jump, standing",M,Gold
Paris,Athletics,Athletics,"BAXTER, Irving",USA,Men,"long jump, standing",M,Silver
Paris,Athletics,Athletics,"FAST, Ernst",SWE,Men,marathon,M,Bronze
Paris,Athletics,Athletics,"THEATO, Michel",FRA,Men,marathon,M,Gold
